1.0,1.0,0.9050782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.98819774,0.9710739,1.0,1.0,1.0,1.0,0.9737861,0.9710739,0.9906803,0.9710739,0.9710739,1.0,1.0,1.0,1.0,0.9710739
0.9906803,0.9906803,1.0,1.0,1.0,1.0,0.9906803,0.9906803,0.80676913,0.9906803,0.9906803,1.0,1.0,1.0,1.0,0.9906803
1.0,1.0,1.0,1.0,1.0,0.8909433,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,0.89292276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8673801,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9737861,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9609687,1.0,1.0,1.0
0.9609687,0.98819774,1.0,1.0,1.0,1.0,0.98819774,0.98819774,0.9906803,0.98819774,0.98819774,1.0,1.0,1.0,1.0,0.98819774
1.0,1.0,1.0,0.8131531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9710739,1.0
